Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,Total Cycle Count(8800MTB25266 Linear Waveform),Position (mm),Force (kN),Strain 1 (%),Unnamed: 9,Stress
31.496,6.496,3,3,1,2.5,26.52469448,-10.18881506,-0.076838875,,-518.9120898
31.505,6.505,3,3,1,2.5,26.52417279,-10.21426871,-0.081707729,,-520.2084335
31.514,6.514,3,3,1,2.5,26.52244293,-10.23939587,-0.084854025,,-521.4881496
31.523,6.523,3,3,1,2.5,26.52277285,-10.26610921,-0.086841501,,-522.8486486
31.532,6.532,3,3,1,2.5,26.52140095,-10.28948994,-0.088999862,,-524.0394192
31.541,6.541,3,3,1,2.5,26.52077779,-10.31610607,-0.09291904,,-525.3949679
31.55,6.55,3,3,1,2.5,26.51927568,-10.34048084,-0.097672891,,-526.6363645
31.559,6.559,3,3,1,2.5,26.51829518,-10.36455734,-0.102849474,,-527.8625709
31.568,6.568,3,3,1,2.5,26.51813341,-10.387584,-0.107184797,,-529.0353091
31.577,6.577,3,3,1,2.5,26.51663389,-10.41216991,-0.111691068,,-530.2874588
31.586,6.586,3,3,1,2.5,26.51595219,-10.43643361,-0.113767417,,-531.5231993
31.595,6.595,3,3,1,2.5,26.51502429,-10.45989086,-0.115660541,,-532.7178668
31.604,6.604,3,3,1,2.5,26.51488452,-10.48421034,-0.118427479,,-533.9564482
31.613,6.613,3,3,1,2.5,26.51386228,-10.50638053,-0.123225192,,-535.0855665
31.622,6.622,3,3,1,2.5,26.51333733,-10.52973283,-0.127959418,,-536.2748895
31.631,6.631,3,3,1,2.5,26.51209945,-10.55174813,-0.132350717,,-537.3961193
31.64,6.64,3,3,1,2.5,26.51222667,-10.57439556,-0.136979287,,-538.5495433
31.649,6.649,3,3,1,2.5,26.51006126,-10.59694708,-0.140728799,,-539.6980832
31.658,6.658,3,3,1,2.5,26.50888451,-10.62060752,-0.142392726,,-540.9030992
31.667,6.667,3,3,1,2.5,26.50850429,-10.64327778,-0.144756774,,-542.057686
31.676,6.676,3,3,1,2.5,26.50708798,-10.66406148,-0.148099178,,-543.1161914
31.685,6.685,3,3,1,2.5,26.50702661,-10.68576954,-0.153115347,,-544.2217737
31.694,6.694,3,3,1,2.5,26.50569201,-10.70613291,-0.157329607,,-545.2588718
31.703,6.703,3,3,1,2.5,26.50537182,-10.72651443,-0.161929834,,-546.2968941
31.712,6.712,3,3,1,2.5,26.50465361,-10.74971225,-0.166731321,,-547.4783491
31.721,6.721,3,3,1,2.5,26.50386119,-10.77119276,-0.168946599,,-548.5723426
31.73,6.73,3,3,1,2.5,26.50273994,-10.79160926,-0.170707555,,-549.6121466
31.743,6.743,3,3,1,2.5,26.50178596,-10.82089174,-0.1782662,,-551.103491
31.752,6.752,3,3,1,2.5,26.50061166,-10.84172173,-0.182467689,,-552.1643536
31.761,6.761,3,3,1,2.5,26.50044398,-10.8629241,-0.184635554,,-553.2441813
31.77,6.77,3,3,1,2.5,26.49877744,-10.88463315,-0.18635438,,-554.3498143
31.779,6.779,3,3,1,2.5,26.49840338,-10.90335822,-0.189518497,,-555.3034743
31.788,6.788,3,3,1,2.5,26.49716182,-10.92404418,-0.193838909,,-556.3570015
31.797,6.797,3,3,1,2.5,26.4964051,-10.94328975,-0.199139722,,-557.3371706
31.806,6.806,3,3,1,2.5,26.49588645,-10.96318014,-0.203531411,,-558.3501798
31.815,6.815,3,3,1,2.5,26.49437504,-10.98139881,-0.207915984,,-559.278049
31.824,6.824,3,3,1,2.5,26.49457896,-11.00147181,-0.210989791,,-560.3003582
31.833,6.833,3,3,1,2.5,26.49342863,-11.02113982,-0.212555136,,-561.302042
31.842,6.842,3,3,1,2.5,26.49210103,-11.03998423,-0.214989588,,-562.26178
31.851,6.851,3,3,1,2.5,26.49143648,-11.05886905,-0.219218066,,-563.2235756
31.86,6.86,3,3,1,2.5,26.49126599,-11.07632225,-0.223520638,,-564.1124599
31.869,6.869,3,3,1,2.5,26.48985969,-11.09423889,-0.228397915,,-565.0249471
31.878,6.878,3,3,1,2.5,26.48940565,-11.11339973,-0.232876841,,-566.0008006
31.887,6.887,3,3,1,2.5,26.48827174,-11.13096232,-0.237105092,,-566.8952561
31.896,6.896,3,3,1,2.5,26.48799202,-11.14976251,-0.239091522,,-567.8527417
31.905,6.905,3,3,1,2.5,26.48707914,-11.16554659,-0.240646259,,-568.6566185
31.914,6.914,3,3,1,2.5,26.48615648,-11.18368693,-0.243567054,,-569.5804984
31.923,6.923,3,3,1,2.5,26.48565997,-11.20045469,-0.24842301,,-570.4344732
31.932,6.932,3,3,1,2.5,26.48532324,-11.21695774,-0.252695456,,-571.2749665
31.941,6.941,3,3,1,2.5,26.48413872,-11.2327997,-0.257255156,,-572.0817912
31.95,6.95,3,3,1,2.5,26.48323934,-11.25219576,-0.261434584,,-573.0696243
31.959,6.959,3,3,1,2.5,26.48269881,-11.26692887,-0.265264446,,-573.8199756
31.968,6.968,3,3,1,2.5,26.48125693,-11.28524292,-0.266158863,,-574.7527024
31.977,6.977,3,3,1,2.5,26.48140836,-11.30085442,-0.268415496,,-575.5477893
31.986,6.986,3,3,1,2.5,26.48023256,-11.31875964,-0.272490491,,-576.4596947
31.995,6.995,3,3,1,2.5,26.47947886,-11.33324241,-0.27713608,,-577.1972964
32.004,7.004,3,3,1,2.5,26.47927307,-11.35011444,-0.281755035,,-578.0565817
32.013,7.013,3,3,1,2.5,26.4782502,-11.3654224,-0.286236455,,-578.8362099
32.022,7.022,3,3,1,2.5,26.47771435,-11.38065109,-0.290302706,,-579.6118005
32.031,7.031,3,3,1,2.5,26.47733929,-11.39626067,-0.292127115,,-580.4067901
32.04,7.04,3,3,1,2.5,26.47631862,-11.41127548,-0.293722464,,-581.1714881
32.049,7.049,3,3,1,2.5,26.47523337,-11.42710467,-0.297010417,,-581.9776619
32.058,7.058,3,3,1,2.5,26.47450072,-11.44032155,-0.301036355,,-582.6507923
32.067,7.067,3,3,1,2.5,26.4737492,-11.455341,-0.305907927,,-583.4157263
32.076,7.076,3,3,1,2.5,26.47318708,-11.46937439,-0.309957524,,-584.1304411
32.085,7.085,3,3,1,2.5,26.47233801,-11.48287287,-0.314452778,,-584.8179129
32.094,7.094,3,3,1,2.5,26.47201437,-11.4962395,-0.317227989,,-585.4986701
32.103,7.103,3,3,1,2.5,26.47075065,-11.51182103,-0.318501544,,-586.2922305
32.112,7.112,3,3,1,2.5,26.47040987,-11.52616457,-0.320728873,,-587.0227412
32.121,7.121,3,3,1,2.5,26.47023747,-11.5396676,-0.325119491,,-587.7104447
32.13,7.13,3,3,1,2.5,26.46885674,-11.55315486,-0.329830203,,-588.3973455
32.139,7.139,3,3,1,2.5,26.46884307,-11.56558408,-0.333957569,,-589.0303603
32.148,7.148,3,3,1,2.5,26.46755829,-11.5790762,-0.338400743,,-589.7175082
32.157,7.157,3,3,1,2.5,26.4671898,-11.59101454,-0.341751044,,-590.3255229
32.166,7.166,3,3,1,2.5,26.46683346,-11.60556879,-0.343315971,,-591.0667651
32.175,7.175,3,3,1,2.5,26.46617648,-11.61652281,-0.345282593,,-591.6246487
32.184,7.184,3,3,1,2.5,26.4649893,-11.63036768,-0.348321288,,-592.3297622
32.193,7.193,3,3,1,2.5,26.46483916,-11.64221167,-0.352745255,,-592.9329713
32.202,7.202,3,3,1,2.5,26.46401648,-11.65365002,-0.357073428,,-593.5155217
32.211,7.211,3,3,1,2.5,26.4631391,-11.66633997,-0.361208985,,-594.1618159
32.22,7.22,3,3,1,2.5,26.46262872,-11.67670712,-0.365016963,,-594.6898104
32.229,7.229,3,3,1,2.5,26.46153065,-11.68951087,-0.367618779,,-595.3418999
32.238,7.238,3,3,1,2.5,26.46121845,-11.70166806,-0.369093704,,-595.9610603
32.247,7.247,3,3,1,2.5,26.46061153,-11.71332498,-0.370758493,,-596.5547428
32.256,7.256,3,3,1,2.5,26.45965384,-11.7264143,-0.375562236,,-597.2213761
32.265,7.265,3,3,1,2.5,26.4591128,-11.73507101,-0.379552286,,-597.6622586
32.274,7.274,3,3,1,2.5,26.45890329,-11.74792018,-0.383821292,,-598.3166615
32.283,7.283,3,3,1,2.5,26.45777366,-11.75828956,-0.387819425,,-598.8447697
32.292,7.292,3,3,1,2.5,26.45767198,-11.77027101,-0.391418881,,-599.4549801
32.301,7.301,3,3,1,2.5,26.45730259,-11.78173571,-0.392637366,,-600.0388724
32.31,7.31,3,3,1,2.5,26.45619186,-11.79408481,-0.39396788,,-600.6678067
32.319,7.319,3,3,1,2.5,26.45560497,-11.80434182,-0.397781553,,-601.1901923
32.328,7.328,3,3,1,2.5,26.45514279,-11.81343501,-0.401806835,,-601.6533045
32.337,7.337,3,3,1,2.5,26.4546888,-11.82386709,-0.406029986,,-602.1846061
32.346,7.346,3,3,1,2.5,26.45354973,-11.83443239,-0.410343814,,-602.7226921
32.355,7.355,3,3,1,2.5,26.45351729,-11.84503005,-0.414024816,,-603.2624269
32.364,7.364,3,3,1,2.5,26.45261728,-11.85540415,-0.41646061,,-603.7907753
32.373,7.373,3,3,1,2.5,26.45160798,-11.86594039,-0.417676489,,-604.3273814
32.382,7.382,3,3,1,2.5,26.45128266,-11.87609254,-0.420149912,,-604.8444265
32.391,7.391,3,3,1,2.5,26.45034065,-11.88584424,-0.423693562,,-605.3410766
32.4,7.4,3,3,1,2.5,26.45018853,-11.89513292,-0.42842975,,-605.8141449
32.409,7.409,3,3,1,2.5,26.44885971,-11.90321506,-0.432376952,,-606.2257651
32.418,7.418,3,3,1,2.5,26.44970801,-11.91329564,-0.436019311,,-606.7391648
32.427,7.427,3,3,1,2.5,26.44789532,-11.9214896,-0.439570391,,-607.1564799
32.436,7.436,3,3,1,2.5,26.44788579,-11.93068169,-0.44055498,,-607.6246291
32.445,7.445,3,3,1,2.5,26.44719503,-11.94004401,-0.442275926,,-608.1014481
32.454,7.454,3,3,1,2.5,26.44606154,-11.94860921,-0.44533588,,-608.5376701
32.463,7.463,3,3,1,2.5,26.44617547,-11.95668495,-0.449431237,,-608.9489643
32.472,7.472,3,3,1,2.5,26.4453984,-11.9653414,-0.453500699,,-609.3898333
32.481,7.481,3,3,1,2.5,26.4447003,-11.97230882,-0.457403184,,-609.7446813
32.49,7.49,3,3,1,2.5,26.44419555,-11.98060679,-0.461414291,,-610.1672936
32.499,7.499,3,3,1,2.5,26.4437926,-11.99003964,-0.46336817,,-610.6477045
32.511,7.511,3,3,1,2.5,26.44300814,-11.99852618,-0.466014634,,-611.0799205
32.52,7.52,3,3,1,2.5,26.44278401,-12.00645515,-0.470250843,,-611.4837397
32.529,7.529,3,3,1,2.5,26.44175153,-12.01502648,-0.474293543,,-611.920274
32.538,7.538,3,3,1,2.5,26.44192581,-12.02125674,-0.47709417,,-612.2375783
32.547,7.547,3,3,1,2.5,26.44149776,-12.02974044,-0.478312525,,-612.6696495
32.556,7.556,3,3,1,2.5,26.44060348,-12.03543646,-0.479562171,,-612.9597456
32.565,7.565,3,3,1,2.5,26.43995216,-12.04367318,-0.482217478,,-613.3792383
32.574,7.574,3,3,1,2.5,26.43967414,-12.05036977,-0.486446037,,-613.7202927
32.583,7.583,3,3,1,2.5,26.43864997,-12.05811191,-0.490227725,,-614.1145965
32.592,7.592,3,3,1,2.5,26.43863179,-12.06544153,-0.494401479,,-614.4878912
32.601,7.601,3,3,1,2.5,26.43761096,-12.07371849,-0.497797975,,-614.9094333
32.61,7.61,3,3,1,2.5,26.43765472,-12.07984113,-0.499986339,,-615.221257
32.619,7.619,3,3,1,2.5,26.43728288,-12.08551605,-0.500389336,,-615.510278
32.628,7.628,3,3,1,2.5,26.43667662,-12.09359784,-0.502446652,,-615.9218804
32.637,7.637,3,3,1,2.5,26.43618774,-12.10166223,-0.506123281,,-616.3325961
32.646,7.646,3,3,1,2.5,26.43535637,-12.10688829,-0.509742704,,-616.5987573
32.655,7.655,3,3,1,2.5,26.43470535,-12.11366279,-0.514050964,,-616.9437797
32.664,7.664,3,3,1,2.5,26.43463768,-12.11767321,-0.517287667,,-617.1480289
32.673,7.673,3,3,1,2.5,26.43423459,-12.12433761,-0.520518076,,-617.4874437
32.682,7.682,3,3,1,2.5,26.43370345,-12.13073772,-0.521305115,,-617.8133987
32.691,7.691,3,3,1,2.5,26.43260486,-12.13823149,-0.522344458,,-618.1950534
32.7,7.7,3,3,1,2.5,26.43203178,-12.14413346,-0.525258073,,-618.4956384
32.709,7.709,3,3,1,2.5,26.43186253,-12.15109691,-0.528783859,,-618.8502838
32.718,7.718,3,3,1,2.5,26.43108931,-12.15672371,-0.532853898,,-619.1368547
32.727,7.727,3,3,1,2.5,26.43026807,-12.1618342,-0.536511475,,-619.3971297
32.736,7.736,3,3,1,2.5,26.43117098,-12.16875238,-0.540083393,,-619.7494695
32.745,7.745,3,3,1,2.5,26.43002535,-12.17446735,-0.542397232,,-620.0405305
32.754,7.754,3,3,1,2.5,26.42966978,-12.18114167,-0.542951339,,-620.380451
32.763,7.763,3,3,1,2.5,26.42923563,-12.18684871,-0.544603456,,-620.6711079
32.772,7.772,3,3,1,2.5,26.42866829,-12.19113377,-0.547530147,,-620.8893444
32.781,7.781,3,3,1,2.5,26.4285746,-12.19659013,-0.551431946,,-621.1672343
32.79,7.79,3,3,1,2.5,26.42715901,-12.20172198,-0.555026199,,-621.4285976
32.799,7.799,3,3,1,2.5,26.42715592,-12.20579468,-0.558444481,,-621.6360185
32.808,7.808,3,3,1,2.5,26.42749253,-12.21121066,-0.561914316,,-621.911852
32.817,7.817,3,3,1,2.5,26.42662664,-12.21671396,-0.562994968,,-622.1921326
32.826,7.826,3,3,1,2.5,26.42609199,-12.22154589,-0.563374983,,-622.4382208
32.835,7.835,3,3,1,2.5,26.4258171,-12.22730686,-0.56578,,-622.7316246
32.844,7.844,3,3,1,2.5,26.42485729,-12.23025407,-0.569758243,,-622.8817248
32.853,7.853,3,3,1,2.5,26.4248197,-12.23533656,-0.573018977,,-623.1405738
32.862,7.862,3,3,1,2.5,26.42399057,-12.24003415,-0.576757492,,-623.3798204
32.871,7.871,3,3,1,2.5,26.4233474,-12.24396158,-0.579918281,,-623.5798425
32.88,7.88,3,3,1,2.5,26.42384285,-12.24920768,-0.582311855,,-623.8470243
32.889,7.889,3,3,1,2.5,26.42288679,-12.25296735,-0.582558322,,-624.0385029
32.898,7.898,3,3,1,2.5,26.42256837,-12.25873126,-0.583893139,,-624.3320561
32.907,7.907,3,3,1,2.5,26.42207634,-12.26291696,-0.586886951,,-624.5452321
32.916,7.916,3,3,1,2.5,26.42129472,-12.26510066,-0.59018322,,-624.6564472
32.925,7.925,3,3,1,2.5,26.42112108,-12.26930696,-0.59389928,,-624.8706721
32.934,7.934,3,3,1,2.5,26.42063197,-12.27475701,-0.597093422,,-625.148241
32.943,7.943,3,3,1,2.5,26.42093268,-12.27726672,-0.600312738,,-625.2760597
32.952,7.952,3,3,1,2.5,26.42031938,-12.28201087,-0.601153097,,-625.5176774
32.961,7.961,3,3,1,2.5,26.42010257,-12.28629395,-0.602095631,,-625.7358125
32.97,7.97,3,3,1,2.5,26.4191316,-12.28844255,-0.603654236,,-625.8452397
32.979,7.979,3,3,1,2.5,26.41829183,-12.2936935,-0.606928755,,-626.1126686
32.988,7.988,3,3,1,2.5,26.41818147,-12.29550054,-0.610451613,,-626.2047002
32.997,7.997,3,3,1,2.5,26.41795998,-12.29902953,-0.613831935,,-626.3844302
33.006,8.006,3,3,1,2.5,26.41755332,-12.30337561,-0.616837411,,-626.6057747
33.015,8.015,3,3,1,2.5,26.41656072,-12.30792472,-0.619136974,,-626.8374589
33.024,8.024,3,3,1,2.5,26.41724252,-12.31036667,-0.619854577,,-626.9618263
33.033,8.033,3,3,1,2.5,26.41599381,-12.31426681,-0.620214143,,-627.1604589
33.042,8.042,3,3,1,2.5,26.41683427,-12.31784153,-0.623466055,,-627.3425177
33.051,8.051,3,3,1,2.5,26.41527954,-12.31762447,-0.626469214,,-627.3314627
33.06,8.06,3,3,1,2.5,26.4146759,-12.32156228,-0.629720943,,-627.5320138
33.069,8.069,3,3,1,2.5,26.41505729,-12.32373469,-0.632978094,,-627.6426539
33.078,8.078,3,3,1,2.5,26.4146499,-12.32706805,-0.635582468,,-627.8124203
33.087,8.087,3,3,1,2.5,26.41447719,-12.33005781,-0.636839383,,-627.9646879
33.096,8.096,3,3,1,2.5,26.41394293,-12.33344043,-0.637077942,,-628.1369631
33.105,8.105,3,3,1,2.5,26.41351939,-12.33663871,-0.638608437,,-628.2998504
33.114,8.114,3,3,1,2.5,26.41315138,-12.34022193,-0.641408667,,-628.4823423
33.123,8.123,3,3,1,2.5,26.41281497,-12.34167808,-0.64524175,,-628.5565031
33.132,8.132,3,3,1,2.5,26.41218856,-12.34428327,-0.64789968,,-628.6891845
33.141,8.141,3,3,1,2.5,26.41218272,-12.34695013,-0.650790884,,-628.8250063
33.15,8.15,3,3,1,2.5,26.41195669,-12.35044473,-0.653134349,,-629.0029851
33.159,8.159,3,3,1,2.5,26.41173315,-12.35404457,-0.653517785,,-629.1863233
33.168,8.168,3,3,1,2.5,26.41082883,-12.35583748,-0.653752323,,-629.2776357
33.177,8.177,3,3,1,2.5,26.41066425,-12.35960781,-0.656289034,,-629.4696566
33.186,8.186,3,3,1,2.5,26.40955413,-12.36236232,-0.659368789,,-629.6099429
33.195,8.195,3,3,1,2.5,26.41028175,-12.36542339,-0.662817904,,-629.7658421
33.204,8.204,3,3,1,2.5,26.40938117,-12.36755672,-0.66578242,,-629.8744915
33.213,8.213,3,3,1,2.5,26.40965234,-12.37001218,-0.668650544,,-629.999547
33.222,8.222,3,3,1,2.5,26.40860972,-12.37480596,-0.668879836,,-630.2436923
33.231,8.231,3,3,1,2.5,26.40827191,-12.37656659,-0.66960878,,-630.3333603
33.24,8.24,3,3,1,2.5,26.40844773,-12.37665052,-0.670668704,,-630.3376348
33.249,8.249,3,3,1,2.5,26.40783565,-12.37821239,-0.673578443,,-630.4171805
33.258,8.258,3,3,1,2.5,26.4080058,-12.37888154,-0.676477396,,-630.4512598
33.267,8.267,3,3,1,2.5,26.40727372,-12.38113674,-0.67985871,,-630.5661164
33.276,8.276,3,3,1,2.5,26.40731683,-12.38241202,-0.682369075,,-630.6310657
33.285,8.285,3,3,1,2.5,26.40657324,-12.38542984,-0.684601371,,-630.7847619
33.294,8.294,3,3,1,2.5,26.40652706,-12.38680456,-0.68468229,,-630.8547759
33.303,8.303,3,3,1,2.5,26.40640064,-12.38788433,-0.684560084,,-630.9097683
33.312,8.312,3,3,1,2.5,26.40629388,-12.3892108,-0.687035832,,-630.9773245
33.321,8.321,3,3,1,2.5,26.4061074,-12.39098361,-0.690183185,,-631.0676131
33.33,8.33,3,3,1,2.5,26.40546824,-12.39262951,-0.69306055,,-631.1514385
33.339,8.339,3,3,1,2.5,26.40556686,-12.39417371,-0.695617646,,-631.2300836
33.348,8.348,3,3,1,2.5,26.40427178,-12.39677508,-0.698196062,,-631.3625702
33.357,8.357,3,3,1,2.5,26.40486608,-12.39691081,-0.698481876,,-631.3694828
33.366,8.366,3,3,1,2.5,26.40392308,-12.39608102,-0.69851578,,-631.327222
33.375,8.375,3,3,1,2.5,26.40407441,-12.39686809,-0.699696316,,-631.3673071
33.384,8.384,3,3,1,2.5,26.40421551,-12.39536606,-0.702488369,,-631.2908098
33.393,8.393,3,3,1,2.5,26.40331174,-12.39621848,-0.705306776,,-631.3342228
33.402,8.402,3,3,1,2.5,26.40311078,-12.39722908,-0.707770134,,-631.3856925
33.411,8.411,3,3,1,2.5,26.40244824,-12.39844807,-0.710297753,,-631.4477753
33.42,8.42,3,3,1,2.5,26.40269491,-12.39900804,-0.711892479,,-631.4762943
33.429,8.429,3,3,1,2.5,26.40268236,-12.40064898,-0.71138968,,-631.5598665
33.438,8.438,3,3,1,2.5,26.40261334,-12.40213909,-0.711604841,,-631.6357573
33.447,8.447,3,3,1,2.5,26.40151353,-12.40342819,-0.713683542,,-631.7014107
33.456,8.456,3,3,1,2.5,26.40183983,-12.40412047,-0.716831735,,-631.7366682
33.465,8.465,3,3,1,2.5,26.40100835,-12.40416212,-0.71939156,,-631.7387891
33.474,8.474,3,3,1,2.5,26.40122433,-12.40469305,-0.721869404,,-631.7658293
33.483,8.483,3,3,1,2.5,26.40062307,-12.40458917,-0.724101952,,-631.7605387
33.492,8.492,3,3,1,2.5,26.40086617,-12.40590894,-0.724579658,,-631.8277539
33.501,8.501,3,3,1,2.5,26.40044011,-12.40606974,-0.723966384,,-631.8359437
33.51,8.51,3,3,1,2.5,26.40010177,-12.40635838,-0.724583918,,-631.8506437
33.519,8.519,3,3,1,2.5,26.40033835,-12.40589837,-0.726956528,,-631.8272157
33.528,8.528,3,3,1,2.5,26.39958078,-12.40682728,-0.729625759,,-631.8745247
33.537,8.537,3,3,1,2.5,26.39986765,-12.40717726,-0.732337278,,-631.8923492
33.546,8.546,3,3,1,2.5,26.3989836,-12.40821548,-0.734417556,,-631.9452249
33.555,8.555,3,3,1,2.5,26.39935682,-12.40875241,-0.735622228,,-631.972571
33.564,8.564,3,3,1,2.5,26.39881939,-12.40921515,-0.735591385,,-631.996138
33.573,8.573,3,3,1,2.5,26.39889856,-12.41113926,-0.735535643,,-632.0941319
33.582,8.582,3,3,1,2.5,26.39883311,-12.41117392,-0.737021815,,-632.0958974
33.591,8.591,3,3,1,2.5,26.39773083,-12.41167442,-0.73987845,,-632.1213875
33.6,8.6,3,3,1,2.5,26.39807683,-12.41079827,-0.742233577,,-632.0767654
33.609,8.609,3,3,1,2.5,26.39782084,-12.41161417,-0.744289178,,-632.1183192
33.618,8.618,3,3,1,2.5,26.39801083,-12.41209991,-0.74625876,,-632.1430575
33.627,8.627,3,3,1,2.5,26.3975225,-12.41198791,-0.74664528,,-632.1373533
33.636,8.636,3,3,1,2.5,26.39743961,-12.41374881,-0.745825198,,-632.2270351
33.645,8.645,3,3,1,2.5,26.39746028,-12.41327395,-0.746407447,,-632.2028509
33.654,8.654,3,3,1,2.5,26.3968687,-12.41224339,-0.748792702,,-632.1503652
33.663,8.663,3,3,1,2.5,26.39721266,-12.4125312,-0.751131223,,-632.1650231
33.667,8.667,3,3,1,2.5,26.39664234,-12.41378016,-0.751972519,,-632.2286318
33.676,8.676,3,3,1,2.5,26.39696726,-12.41216282,-0.751441552,,-632.1462613
33.685,8.685,3,3,1,2.5,26.39623975,-12.41358335,-0.752483796,,-632.2186087
33.694,8.694,3,3,1,2.5,26.39635327,-12.41139576,-0.754768253,,-632.1071953
33.703,8.703,3,3,1,2.5,26.39594103,-12.41052147,-0.757387378,,-632.0626684
33.712,8.712,3,3,1,2.5,26.39566235,-12.41047787,-0.759173163,,-632.0604475
33.721,8.721,3,3,1,2.5,26.39602697,-12.40907822,-0.761070452,,-631.9891643
33.73,8.73,3,3,1,2.5,26.39485534,-12.409865,-0.761593315,,-632.0292345
33.739,8.739,3,3,1,2.5,26.39546583,-12.41050199,-0.761076154,,-632.0616762
33.748,8.748,3,3,1,2.5,26.39463724,-12.41011595,-0.76099638,,-632.042015
33.757,8.757,3,3,1,2.5,26.39506183,-12.40833805,-0.762916093,,-631.9514674
33.766,8.766,3,3,1,2.5,26.39475944,-12.4081926,-0.765215269,,-631.9440597
33.775,8.775,3,3,1,2.5,26.39491764,-12.40727783,-0.767401282,,-631.897471
33.784,8.784,3,3,1,2.5,26.39476518,-12.40707004,-0.769652029,,-631.8868883
33.793,8.793,3,3,1,2.5,26.39455394,-12.4066383,-0.77034474,,-631.8649002
33.802,8.802,3,3,1,2.5,26.39428745,-12.40665319,-0.770150219,,-631.8656585
33.811,8.811,3,3,1,2.5,26.39428546,-12.4052704,-0.769436946,,-631.7952337
33.82,8.82,3,3,1,2.5,26.39427551,-12.40292668,-0.77023431,,-631.6758686
33.829,8.829,3,3,1,2.5,26.39341136,-12.40315639,-0.772820563,,-631.6875679
33.838,8.838,3,3,1,2.5,26.3936135,-12.40193992,-0.774821825,,-631.6256137
33.847,8.847,3,3,1,2.5,26.39334246,-12.39995986,-0.776663289,,-631.5247698
33.856,8.856,3,3,1,2.5,26.39300789,-12.40100853,-0.778314055,,-631.5781783
33.865,8.865,3,3,1,2.5,26.39321477,-12.4006569,-0.778531488,,-631.5602699
33.874,8.874,3,3,1,2.5,26.39274512,-12.39984053,-0.777232074,,-631.5186922
33.883,8.883,3,3,1,2.5,26.39305825,-12.39769395,-0.777262218,,-631.4093678
33.892,8.892,3,3,1,2.5,26.39246366,-12.39572566,-0.779164844,,-631.309124
33.901,8.901,3,3,1,2.5,26.3929987,-12.39343207,-0.780855053,,-631.1923123
33.91,8.91,3,3,1,2.5,26.39280352,-12.39197219,-0.783173645,,-631.1179612
33.919,8.919,3,3,1,2.5,26.39272277,-12.39072127,-0.78467446,,-631.0542521
33.928,8.928,3,3,1,2.5,26.39274629,-12.38860784,-0.786066747,,-630.946616
33.937,8.937,3,3,1,2.5,26.39195201,-12.3873036,-0.784612718,,-630.8801916
33.946,8.946,3,3,1,2.5,26.39182838,-12.38508535,-0.783686987,,-630.7672172
33.955,8.955,3,3,1,2.5,26.39210992,-12.38341392,-0.784966478,,-630.6820922
33.964,8.964,3,3,1,2.5,26.39238732,-12.3810107,-0.786677477,,-630.5596972
33.973,8.973,3,3,1,2.5,26.39176894,-12.37886046,-0.789002961,,-630.4501865
33.982,8.982,3,3,1,2.5,26.39193458,-12.37726906,-0.790312886,,-630.369137
33.991,8.991,3,3,1,2.5,26.39260999,-12.37502112,-0.791931226,,-630.2546503
34,9,3,3,1,2.5,26.39152478,-12.37455958,-0.791284108,,-630.2311444
34.009,9.009,3,3,1,2.5,26.39191432,-12.37203157,-0.789908425,,-630.1023936
34.018,9.018,3,3,1,2.5,26.39151686,-12.36962407,-0.789749516,,-629.9797808
34.027,9.027,3,3,1,2.5,26.39090424,-12.36653726,-0.79114396,,-629.8225708
34.037,9.037,3,3,1,2.5,26.39212683,-12.36446237,-0.794621117,,-629.7168976
34.046,9.046,3,3,1,2.5,26.39134794,-12.36221388,-0.795778032,,-629.6023831
34.055,9.055,3,3,1,2.5,26.39125009,-12.35876415,-0.796540199,,-629.4266894
34.064,9.064,3,3,1,2.5,26.39129081,-12.35789328,-0.795257589,,-629.3823367
34.073,9.073,3,3,1,2.5,26.3912536,-12.3551254,-0.794392076,,-629.2413694
34.082,9.082,3,3,1,2.5,26.39103119,-12.35240766,-0.79500506,,-629.1029561
34.091,9.091,3,3,1,2.5,26.3910487,-12.34743643,-0.796697579,,-628.8497737
34.1,9.1,3,3,1,2.5,26.39114543,-12.34512889,-0.798785435,,-628.7322514
34.109,9.109,3,3,1,2.5,26.39062668,-12.34235741,-0.800101087,,-628.5911011
34.118,9.118,3,3,1,2.5,26.3906167,-12.33963261,-0.801352687,,-628.4523281
34.127,9.127,3,3,1,2.5,26.39060902,-12.33631847,-0.800410291,,-628.2835405
34.136,9.136,3,3,1,2.5,26.39047193,-12.33379203,-0.798967004,,-628.1548697
34.145,9.145,3,3,1,2.5,26.39071122,-12.33192147,-0.798596235,,-628.0596034
34.154,9.154,3,3,1,2.5,26.39090117,-12.32746973,-0.79990968,,-627.8328777
34.163,9.163,3,3,1,2.5,26.39033956,-12.32459263,-0.802095002,,-627.6863481
34.172,9.172,3,3,1,2.5,26.39061723,-12.32046279,-0.80327321,,-627.4760175
34.181,9.181,3,3,1,2.5,26.39065631,-12.31552954,-0.804911601,,-627.2247691
34.19,9.19,3,3,1,2.5,26.39080417,-12.3131931,-0.804924718,,-627.1057753
34.199,9.199,3,3,1,2.5,26.39059136,-12.31064498,-0.803008386,,-626.9760006
34.208,9.208,3,3,1,2.5,26.39053498,-12.30601146,-0.802002037,,-626.740017
