Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,Total Cycle Count(8800MTB25266 Linear Waveform),Position (mm),Force (kN),Strain 1 (%),Unnamed: 9,Stress
18.057,5.556,2,2,1,1.25,26.65452974,-5.373374228,0.352994125,,-273.6637022
18.066,5.565,2,2,1,1.25,26.65246448,-5.472860663,0.349979834,,-278.7305047
18.075,5.574,2,2,1,1.25,26.65024797,-5.569496056,0.345764854,,-283.6521049
18.084,5.583,2,2,1,1.25,26.64817789,-5.663701124,0.339169553,,-288.4499296
18.093,5.592,2,2,1,1.25,26.64677977,-5.757431921,0.333576984,,-293.2235999
18.102,5.601,2,2,1,1.25,26.64432062,-5.848671841,0.327642026,,-297.8704109
18.111,5.61,2,2,1,1.25,26.64248029,-5.936515209,0.322524372,,-302.3442369
18.12,5.619,2,2,1,1.25,26.64039887,-6.022872811,0.317742565,,-306.7423934
18.129,5.628,2,2,1,1.25,26.63897586,-6.109171096,0.31599126,,-311.137529
18.138,5.637,2,2,1,1.25,26.63717154,-6.194109419,0.312083844,,-315.4634023
18.147,5.646,2,2,1,1.25,26.63468513,-6.277492523,0.306457645,,-319.7100689
18.156,5.655,2,2,1,1.25,26.63402554,-6.357345168,0.300815177,,-323.7769307
18.165,5.664,2,2,1,1.25,26.63101659,-6.434960563,0.294702957,,-327.7298503
18.174,5.673,2,2,1,1.25,26.63051211,-6.51307898,0.28970131,,-331.7083886
18.183,5.682,2,2,1,1.25,26.62785187,-6.587401061,0.284869355,,-335.4935811
18.192,5.691,2,2,1,1.25,26.62620581,-6.66238376,0.282064832,,-339.3124186
18.201,5.7,2,2,1,1.25,26.62481225,-6.735912669,0.279747914,,-343.0572152
18.21,5.709,2,2,1,1.25,26.62309142,-6.806150615,0.274145038,,-346.6344044
18.219,5.718,2,2,1,1.25,26.62162071,-6.875268416,0.269047617,,-350.1545451
18.228,5.727,2,2,1,1.25,26.62036206,-6.94497998,0.26267692,,-353.7049259
18.237,5.736,2,2,1,1.25,26.6180867,-7.012114955,0.25776766,,-357.1240821
18.246,5.745,2,2,1,1.25,26.61646045,-7.078977109,0.252942585,,-360.5293437
18.255,5.754,2,2,1,1.25,26.61509578,-7.146309362,0.250431118,,-363.9585472
18.264,5.763,2,2,1,1.25,26.61356399,-7.211910476,0.248327591,,-367.2995845
18.273,5.772,2,2,1,1.25,26.61164145,-7.274901093,0.242707516,,-370.5076702
18.282,5.781,2,2,1,1.25,26.61072453,-7.335600314,0.237425614,,-373.5990562
18.291,5.79,2,2,1,1.25,26.60959004,-7.395016637,0.231655553,,-376.6251046
18.3,5.799,2,2,1,1.25,26.60751423,-7.454222837,0.226590225,,-379.6404516
18.309,5.808,2,2,1,1.25,26.60599488,-7.512751345,0.222156097,,-382.6212841
18.318,5.817,2,2,1,1.25,26.60484464,-7.57148368,0.220375366,,-385.6124974
18.327,5.826,2,2,1,1.25,26.60360364,-7.626665438,0.21802789,,-388.4228812
18.336,5.835,2,2,1,1.25,26.6020096,-7.684387732,0.212126373,,-391.3626535
18.345,5.844,2,2,1,1.25,26.60018212,-7.736790467,0.207264432,,-394.0315029
18.354,5.853,2,2,1,1.25,26.59914541,-7.792596312,0.201743567,,-396.8736712
18.363,5.862,2,2,1,1.25,26.59785758,-7.845446105,0.196613521,,-399.5652891
18.372,5.871,2,2,1,1.25,26.59559826,-7.89901439,0.193730553,,-402.2934994
18.381,5.88,2,2,1,1.25,26.59495069,-7.950390075,0.191679817,,-404.9100416
18.39,5.889,2,2,1,1.25,26.59372237,-8.001985114,0.188171258,,-407.5377553
18.399,5.898,2,2,1,1.25,26.59225026,-8.050740637,0.182572094,,-410.0208538
18.408,5.907,2,2,1,1.25,26.59184742,-8.098354976,0.177721997,,-412.4458321
18.417,5.916,2,2,1,1.25,26.59016524,-8.147488507,0.172465559,,-414.9481823
18.426,5.925,2,2,1,1.25,26.58934126,-8.194907269,0.167999326,,-417.3632
18.435,5.934,2,2,1,1.25,26.58782075,-8.242691545,0.165681518,,-419.7968332
18.444,5.943,2,2,1,1.25,26.58635008,-8.288230176,0.163319466,,-422.1160967
18.453,5.952,2,2,1,1.25,26.58539023,-8.336275424,0.159749519,,-424.563021
18.462,5.961,2,2,1,1.25,26.58378867,-8.381228506,0.154179705,,-426.8524627
18.471,5.97,2,2,1,1.25,26.58312358,-8.425875847,0.149163037,,-429.1263331
18.48,5.979,2,2,1,1.25,26.58121319,-8.469066341,0.14412251,,-431.3260069
18.489,5.988,2,2,1,1.25,26.58064662,-8.514071447,0.13977892,,-433.6180981
18.498,5.997,2,2,1,1.25,26.5790716,-8.5579392,0.138263652,,-435.8522644
18.507,6.006,2,2,1,1.25,26.57765813,-8.602218284,0.135673449,,-438.1073797
18.516,6.015,2,2,1,1.25,26.5759185,-8.643318689,0.131881854,,-440.2006061
18.525,6.024,2,2,1,1.25,26.57502387,-8.685973279,0.126268043,,-442.3729865
18.534,6.033,2,2,1,1.25,26.57390621,-8.728085111,0.1213693,,-444.5177245
18.543,6.042,2,2,1,1.25,26.57235182,-8.771336343,0.116886237,,-446.7204917
18.552,6.051,2,2,1,1.25,26.5718086,-8.811390132,0.112002658,,-448.7604144
18.561,6.06,2,2,1,1.25,26.57133682,-8.854123365,0.109601224,,-450.9368001
18.57,6.069,2,2,1,1.25,26.5691198,-8.894911051,0.107419331,,-453.0140999
18.579,6.078,2,2,1,1.25,26.56809937,-8.935491219,0.103937155,,-455.0808309
18.588,6.087,2,2,1,1.25,26.5663401,-8.974868328,0.098963737,,-457.0862905
18.597,6.096,2,2,1,1.25,26.56638835,-9.015142118,0.09403128,,-459.1374178
18.606,6.105,2,2,1,1.25,26.56429365,-9.053043969,0.089386447,,-461.0677433
18.615,6.114,2,2,1,1.25,26.56313451,-9.091087091,0.08447315,,-463.0052635
18.624,6.123,2,2,1,1.25,26.56262681,-9.129544627,0.080834152,,-464.9638898
18.633,6.132,2,2,1,1.25,26.5611346,-9.168525371,0.079082129,,-466.9491628
18.642,6.141,2,2,1,1.25,26.56066953,-9.206078193,0.076341899,,-468.8617123
18.651,6.15,2,2,1,1.25,26.55917381,-9.242639614,0.072132031,,-470.7237702
18.66,6.159,2,2,1,1.25,26.55801249,-9.279607012,0.067432419,,-472.6065043
18.669,6.168,2,2,1,1.25,26.55774584,-9.316198883,0.062285872,,-474.470113
18.678,6.177,2,2,1,1.25,26.55624278,-9.350790634,0.057493664,,-476.2318564
18.687,6.186,2,2,1,1.25,26.55509186,-9.386493681,0.053297093,,-478.0501976
18.696,6.195,2,2,1,1.25,26.5547721,-9.4232905,0.0505442,,-479.9242442
18.705,6.204,2,2,1,1.25,26.55332466,-9.457855465,0.048718924,,-481.6846235
18.714,6.213,2,2,1,1.25,26.55225896,-9.490646174,0.045269634,,-483.3546405
18.723,6.222,2,2,1,1.25,26.55123027,-9.52632376,0.040223157,,-485.1716851
18.732,6.231,2,2,1,1.25,26.55006874,-9.558660358,0.035279667,,-486.8185745
18.741,6.24,2,2,1,1.25,26.5486043,-9.592512938,0.030840958,,-488.5426723
18.75,6.249,2,2,1,1.5,26.5486193,-9.626998015,0.026099897,,-490.2989828
18.759,6.258,2,2,1,1.5,26.5474791,-9.66061464,0.02295561,,-492.0110635
18.768,6.267,2,2,1,1.5,26.54584453,-9.692991487,0.020853452,,-493.6600027
18.777,6.276,2,2,1,1.5,26.54480113,-9.725748109,0.018321731,,-495.3282838
18.786,6.285,2,2,1,1.5,26.54391731,-9.757503173,0.013829655,,-496.9455559
18.795,6.294,2,2,1,1.5,26.5428083,-9.788814491,0.008843315,,-498.5402282
18.804,6.303,2,2,1,1.5,26.54176817,-9.821434004,0.004061629,,-500.2015264
18.813,6.312,2,2,1,1.5,26.54072003,-9.851886419,-0.000244001,,-501.7524551
18.822,6.321,2,2,1,1.5,26.53970235,-9.883195259,-0.004585276,,-503.3470013
18.831,6.33,2,2,1,1.5,26.53920329,-9.914122174,-0.006804231,,-504.9220961
18.84,6.339,2,2,1,1.5,26.53812476,-9.945914846,-0.008559993,,-506.5412836
18.849,6.348,2,2,1,1.5,26.53655633,-9.974657177,-0.012346801,,-508.0051185
18.858,6.357,2,2,1,1.5,26.53622403,-10.00552663,-0.017387825,,-509.5772871
18.867,6.366,2,2,1,1.5,26.53473405,-10.03481382,-0.022103324,,-511.0688711
18.876,6.375,2,2,1,1.5,26.5340523,-10.06419941,-0.026852496,,-512.5654672
18.885,6.384,2,2,1,1.5,26.53261728,-10.09262003,-0.031469755,,-514.0129172
18.894,6.393,2,2,1,1.5,26.5327502,-10.12151597,-0.034500618,,-515.4845755
18.903,6.402,2,2,1,1.5,26.53082542,-10.1517997,-0.036070298,,-517.0269131
18.912,6.411,2,2,1,1.5,26.53067046,-10.18099007,-0.039158729,,-518.5135663
18.921,6.42,2,2,1,1.5,26.52912567,-10.20980802,-0.043166999,,-519.9812525
18.93,6.429,2,2,1,1.5,26.52797762,-10.23696903,-0.048587243,,-521.3645514
18.941,6.44,2,2,1,1.5,26.52712479,-10.27161712,-0.054775543,,-523.1291642
18.95,6.449,2,2,1,1.5,26.52625707,-10.2999511,-0.056900152,,-524.5722017
18.959,6.458,2,2,1,1.5,26.52566697,-10.32717164,-0.059244708,,-525.9585328
18.968,6.467,2,2,1,1.5,26.5244022,-10.35371541,-0.062678464,,-527.310396
18.977,6.476,2,2,1,1.5,26.52272127,-10.3801861,-0.06754727,,-528.658537
18.986,6.485,2,2,1,1.5,26.52230422,-10.40744996,-0.072206198,,-530.0470741
18.995,6.494,2,2,1,1.5,26.52142466,-10.43450211,-0.077059713,,-531.4248287
19.004,6.503,2,2,1,1.5,26.52096765,-10.45914855,-0.081331975,,-532.6800613
19.013,6.512,2,2,1,1.5,26.52001525,-10.48642154,-0.084212765,,-534.0690635
19.022,6.521,2,2,1,1.5,26.5179772,-10.51168544,-0.086011937,,-535.3557434
19.031,6.53,2,2,1,1.5,26.51865678,-10.53616936,-0.088792169,,-536.6026992
19.04,6.539,2,2,1,1.5,26.51694536,-10.56122916,-0.093401491,,-537.8789845
19.049,6.548,2,2,1,1.5,26.51630607,-10.58545652,-0.09764687,,-539.1128737
19.058,6.557,2,2,1,1.5,26.51506257,-10.60964026,-0.102743661,,-540.3445411
19.067,6.566,2,2,1,1.5,26.5144048,-10.63562139,-0.106850376,,-541.6677493
19.076,6.575,2,2,1,1.5,26.51359076,-10.65960849,-0.110848656,,-542.8894027
19.085,6.584,2,2,1,1.5,26.51243537,-10.68422766,-0.112947108,,-544.1432463
19.094,6.593,2,2,1,1.5,26.51190034,-10.70683352,-0.114825278,,-545.2945532
19.103,6.602,2,2,1,1.5,26.51021489,-10.73191264,-0.118535761,,-546.5718223
19.112,6.611,2,2,1,1.5,26.51022113,-10.7548203,-0.123536411,,-547.7384999
19.121,6.62,2,2,1,1.5,26.50944514,-10.77737024,-0.128149039,,-548.8869589
19.13,6.629,2,2,1,1.5,26.50783021,-10.80034291,-0.13247429,,-550.0569477
19.139,6.638,2,2,1,1.5,26.50720758,-10.82409577,-0.13695016,,-551.266671
19.148,6.647,2,2,1,1.5,26.50660188,-10.84531252,-0.139521343,,-552.3472311
19.157,6.656,2,2,1,1.5,26.50556176,-10.86720173,-0.141290054,,-553.4620392
19.166,6.665,2,2,1,1.5,26.50519729,-10.89138039,-0.144277774,,-554.6934484
19.175,6.674,2,2,1,1.5,26.50362747,-10.91277961,-0.148322512,,-555.7833015
19.184,6.683,2,2,1,1.5,26.50349784,-10.93516009,-0.153481235,,-556.9231301
19.193,6.692,2,2,1,1.5,26.50255215,-10.95710526,-0.157482142,,-558.0407887
19.202,6.701,2,2,1,1.5,26.50116881,-10.97753984,-0.162434359,,-559.0815133
19.211,6.71,2,2,1,1.5,26.50115125,-11.00061556,-0.166117065,,-560.25675
19.22,6.719,2,2,1,1.5,26.49956078,-11.02298027,-0.168117317,,-561.3957754
19.229,6.728,2,2,1,1.5,26.49951564,-11.04331681,-0.170311825,,-562.4315067
19.238,6.737,2,2,1,1.5,26.49824821,-11.06526069,-0.173973477,,-563.5490995
19.247,6.746,2,2,1,1.5,26.49713485,-11.08534091,-0.178457947,,-564.5717764
19.256,6.755,2,2,1,1.5,26.4964993,-11.10463834,-0.183540554,,-565.5545866
19.265,6.764,2,2,1,1.5,26.49520261,-11.12634517,-0.187680902,,-566.6601066
19.274,6.773,2,2,1,1.5,26.49495168,-11.14599458,-0.19246225,,-567.6608425
19.283,6.782,2,2,1,1.5,26.49386101,-11.16536972,-0.194434597,,-568.6476104
19.292,6.791,2,2,1,1.5,26.49327694,-11.18570774,-0.196466368,,-569.6834173
19.301,6.8,2,2,1,1.5,26.49201156,-11.20545791,-0.199214249,,-570.6892853
19.31,6.809,2,2,1,1.5,26.49193065,-11.22508435,-0.204256068,,-571.6888513
19.319,6.818,2,2,1,1.5,26.49037625,-11.24564117,-0.208541475,,-572.7358018
19.328,6.827,2,2,1,1.5,26.49020483,-11.26315289,-0.213001316,,-573.6276666
19.337,6.836,2,2,1,1.5,26.4891853,-11.28214498,-0.217936179,,-574.5949255
19.346,6.845,2,2,1,1.5,26.48851669,-11.29982428,-0.22128722,,-575.4953248
19.355,6.854,2,2,1,1.5,26.48772958,-11.31817584,-0.222637436,,-576.4299622
19.364,6.863,2,2,1,1.5,26.48745176,-11.33661137,-0.225239953,,-577.3688758
19.373,6.872,2,2,1,1.5,26.48620701,-11.35368449,-0.229073501,,-578.2384026
19.382,6.881,2,2,1,1.5,26.48535547,-11.37056818,-0.233812126,,-579.0982823
19.391,6.89,2,2,1,1.5,26.48468438,-11.38912741,-0.238296654,,-580.043496
19.4,6.899,2,2,1,1.5,26.48360213,-11.40676409,-0.242831131,,-580.9417247
19.409,6.908,2,2,1,1.5,26.48317092,-11.42460887,-0.246863292,,-581.8505516
19.418,6.917,2,2,1,1.5,26.48244712,-11.44152438,-0.248836917,,-582.7120516
19.427,6.926,2,2,1,1.5,26.48164666,-11.45832758,-0.25040671,,-583.5678317
19.436,6.935,2,2,1,1.5,26.48069236,-11.4768198,-0.254127938,,-584.5096328
19.445,6.944,2,2,1,1.5,26.47966881,-11.49173098,-0.258545351,,-585.2690529
19.455,6.954,2,2,1,1.5,26.4791267,-11.50949998,-0.264401854,,-586.1740205
19.464,6.963,2,2,1,1.5,26.47845885,-11.52499272,-0.268790406,,-586.9630594
19.473,6.972,2,2,1,1.5,26.47772063,-11.54065706,-0.271545437,,-587.7608375
19.482,6.981,2,2,1,1.5,26.47713449,-11.55642954,-0.273314278,,-588.5641234
19.491,6.99,2,2,1,1.5,26.47674678,-11.57231358,-0.275466553,,-589.3730909
19.5,6.999,2,2,1,1.5,26.47593034,-11.58656088,-0.27988067,,-590.0987
19.509,7.008,2,2,1,1.5,26.47521098,-11.60142871,-0.284403763,,-590.8559122
19.518,7.017,2,2,1,1.5,26.47339283,-11.61599591,-0.289027463,,-591.5978137
19.527,7.026,2,2,1,1.5,26.47360631,-11.63229938,-0.293512148,,-592.4281426
19.536,7.035,2,2,1,1.5,26.47276992,-11.64612188,-0.296873343,,-593.1321171
19.545,7.044,2,2,1,1.5,26.47158238,-11.66090814,-0.298823879,,-593.885175
19.554,7.053,2,2,1,1.5,26.47152899,-11.67552337,-0.300785544,,-594.6295225
19.563,7.062,2,2,1,1.5,26.470173,-11.68880702,-0.303985118,,-595.3060531
19.572,7.071,2,2,1,1.5,26.47019058,-11.70193467,-0.308604326,,-595.9746387
19.581,7.08,2,2,1,1.5,26.46932806,-11.71577925,-0.312961185,,-596.6797374
19.59,7.089,2,2,1,1.5,26.46877957,-11.72838461,-0.317157577,,-597.3217231
19.599,7.098,2,2,1,1.5,26.46805174,-11.7411924,-0.321293264,,-597.9740188
19.608,7.107,2,2,1,1.5,26.46696168,-11.75437723,-0.324385572,,-598.6455164
19.617,7.116,2,2,1,1.5,26.46664618,-11.76882295,-0.325070257,,-599.3812311
19.626,7.125,2,2,1,1.5,26.46556116,-11.78011273,-0.327748415,,-599.9562146
19.635,7.134,2,2,1,1.5,26.46496621,-11.79350108,-0.332099608,,-600.6380778
19.644,7.143,2,2,1,1.5,26.46471987,-11.80546037,-0.336530948,,-601.2471593
19.653,7.152,2,2,1,1.5,26.46413257,-11.81898965,-0.340818352,,-601.9361999
19.662,7.161,2,2,1,1.5,26.46369432,-11.83080708,-0.344931553,,-602.5380567
19.671,7.17,2,2,1,1.5,26.46245102,-11.84331778,-0.34884515,,-603.1752214
19.68,7.179,2,2,1,1.5,26.46204441,-11.85520899,-0.349805858,,-603.780836
19.689,7.188,2,2,1,1.5,26.4614311,-11.86679615,-0.352022065,,-604.370965
19.698,7.197,2,2,1,1.5,26.46025009,-11.87847541,-0.355322229,,-604.9657851
19.71,7.209,2,2,1,1.5,26.4594747,-11.89299544,-0.363588169,,-605.7052841
19.719,7.218,2,2,1,1.5,26.45873531,-11.90515375,-0.365792325,,-606.3245015
19.728,7.227,2,2,1,1.5,26.45848529,-11.91596357,-0.367119526,,-606.8750411
19.737,7.236,2,2,1,1.5,26.45792388,-11.92698019,-0.369499602,,-607.436113
19.746,7.245,2,2,1,1.5,26.45704024,-11.93626402,-0.373567196,,-607.9089345
19.755,7.254,2,2,1,1.5,26.45668071,-11.94742006,-0.378301686,,-608.477107
19.764,7.263,2,2,1,1.5,26.45575889,-11.95825352,-0.381980496,,-609.0288506
19.773,7.272,2,2,1,1.5,26.45602308,-11.96937172,-0.386400603,,-609.5950961
19.782,7.281,2,2,1,1.5,26.45389956,-11.97967484,-0.389951816,,-610.1198297
19.791,7.29,2,2,1,1.5,26.45383051,-11.99121288,-0.391254274,,-610.7074573
19.8,7.299,2,2,1,1.5,26.45365183,-12.00189519,-0.392512129,,-611.2515025
19.809,7.308,2,2,1,1.5,26.45268835,-12.00994869,-0.396124789,,-611.661664
19.818,7.317,2,2,1,1.5,26.45265794,-12.01965529,-0.400689037,,-612.1560169
19.827,7.326,2,2,1,1.5,26.45128529,-12.02989487,-0.404762473,,-612.6775147
19.836,7.335,2,2,1,1.5,26.45128704,-12.03829633,-0.40908568,,-613.1053974
19.845,7.344,2,2,1,1.5,26.44998532,-12.04806497,-0.412880327,,-613.6029102
19.854,7.353,2,2,1,1.5,26.44905576,-12.05719326,-0.415160796,,-614.0678103
19.863,7.362,2,2,1,1.5,26.44890595,-12.06621851,-0.4158977,,-614.5274625
19.872,7.371,2,2,1,1.5,26.4483881,-12.0758401,-0.418787702,,-615.0174859
19.881,7.38,2,2,1,1.5,26.44777808,-12.08254497,-0.422651344,,-615.3589624
19.89,7.389,2,2,1,1.5,26.44727861,-12.09186269,-0.427055917,,-615.8335096
19.899,7.398,2,2,1,1.5,26.44634032,-12.0999696,-0.430985661,,-616.2463913
19.908,7.407,2,2,1,1.5,26.44612351,-12.1084245,-0.434715706,,-616.6769961
19.917,7.416,2,2,1,1.5,26.44596731,-12.11730493,-0.438249834,,-617.1292725
19.926,7.425,2,2,1,1.5,26.44483964,-12.12443314,-0.438892806,,-617.4923094
19.935,7.434,2,2,1,1.5,26.44467117,-12.13307656,-0.440833413,,-617.9325152
19.944,7.443,2,2,1,1.5,26.44366842,-12.13970266,-0.444573797,,-618.2699794
19.953,7.452,2,2,1,1.5,26.44360006,-12.14846263,-0.448574548,,-618.716121
19.962,7.461,2,2,1,1.5,26.44233624,-12.15589042,-0.452313987,,-619.0944154
19.971,7.47,2,2,1,1.5,26.44258913,-12.16196476,-0.456344425,,-619.4037792
19.98,7.479,2,2,1,1.5,26.44155628,-12.17039177,-0.460213592,,-619.8329629
19.989,7.488,2,2,1,1.5,26.44118193,-12.17842884,-0.461541819,,-620.2422876
19.998,7.497,2,2,1,1.5,26.44087628,-12.18451724,-0.462542003,,-620.5523672
20.007,7.506,2,2,1,1.5,26.44041084,-12.19221748,-0.465551868,,-620.9445372
20.016,7.515,2,2,1,1.5,26.44016849,-12.19970379,-0.469418811,,-621.3258122
20.025,7.524,2,2,1,1.5,26.43909246,-12.20606793,-0.473672061,,-621.6499352
20.034,7.533,2,2,1,1.5,26.43882058,-12.21284878,-0.477492238,,-621.9952807
20.043,7.542,2,2,1,1.5,26.43810258,-12.2197675,-0.481153327,,-622.3476482
20.052,7.551,2,2,1,1.5,26.43766718,-12.22646145,-0.483629658,,-622.6885683
20.061,7.56,2,2,1,1.5,26.43724942,-12.23269867,-0.484024418,,-623.0062273
20.07,7.569,2,2,1,1.5,26.43659543,-12.23908348,-0.486402891,,-623.3314032
20.079,7.578,2,2,1,1.5,26.43591885,-12.24458808,-0.489913961,,-623.61175
20.088,7.587,2,2,1,1.5,26.43572514,-12.25012873,-0.493892975,,-623.893933
20.097,7.596,2,2,1,1.5,26.43479084,-12.25543627,-0.49747544,,-624.1642441
20.106,7.605,2,2,1,1.5,26.43498667,-12.26069397,-0.501305305,,-624.4320163
20.115,7.614,2,2,1,1.5,26.43343864,-12.2657631,-0.504298955,,-624.6901849
20.124,7.623,2,2,1,1.5,26.43419985,-12.27183456,-0.505276652,,-624.9994019
20.133,7.632,2,2,1,1.5,26.43375829,-12.2789558,-0.506311769,,-625.3620838
20.142,7.641,2,2,1,1.5,26.43256533,-12.28524537,-0.509598143,,-625.6824089
20.151,7.65,2,2,1,1.5,26.43246263,-12.29081832,-0.513294903,,-625.9662371
20.16,7.659,2,2,1,1.5,26.4312784,-12.29639245,-0.517126829,,-626.2501251
20.169,7.668,2,2,1,1.5,26.43119432,-12.30306732,-0.521182632,,-626.5900731
20.178,7.677,2,2,1,1.5,26.43092342,-12.30729705,-0.524372046,,-626.8054915
20.187,7.686,2,2,1,1.5,26.43001972,-12.31377522,-0.525951768,,-627.1354224
20.196,7.695,2,2,1,1.5,26.4300853,-12.32004476,-0.527178033,,-627.4547272
20.205,7.704,2,2,1,1.5,26.42914539,-12.32609133,-0.528859829,,-627.7626765
20.214,7.713,2,2,1,1.5,26.42917994,-12.33039481,-0.532599471,,-627.9818512
20.223,7.722,2,2,1,1.5,26.42838559,-12.3355415,-0.536554507,,-628.2439698
20.232,7.731,2,2,1,1.5,26.42840331,-12.33963816,-0.540159066,,-628.4526108
20.241,7.74,2,2,1,1.5,26.42748247,-12.34478804,-0.543818622,,-628.7148922
20.25,7.749,2,2,1,1.5,26.42722156,-12.34930704,-0.546251523,,-628.9450431
20.259,7.758,2,2,1,1.5,26.42705482,-12.35405005,-0.547105121,,-629.1866023
20.268,7.767,2,2,1,1.5,26.42621538,-12.35886039,-0.548373047,,-629.4315908
20.277,7.776,2,2,1,1.5,26.42526539,-12.36242419,-0.551596175,,-629.6130939
20.286,7.785,2,2,1,1.5,26.42498318,-12.36775872,-0.555178624,,-629.884779
20.295,7.794,2,2,1,1.5,26.42432626,-12.37143552,-0.559021828,,-630.0720371
20.304,7.803,2,2,1,1.5,26.42430307,-12.37601574,-0.562477415,,-630.3053059
20.313,7.812,2,2,1,1.5,26.42353886,-12.37940526,-0.565482176,,-630.4779325
20.322,7.821,2,2,1,1.5,26.42318368,-12.38534001,-0.56718938,,-630.7801872
20.331,7.83,2,2,1,1.5,26.42258798,-12.3901632,-0.567387414,,-631.0258301
20.34,7.839,2,2,1,1.5,26.42254296,-12.39271497,-0.569797778,,-631.1557905
20.349,7.848,2,2,1,1.5,26.42222327,-12.39859976,-0.573474307,,-631.4555005
20.358,7.857,2,2,1,1.5,26.42189456,-12.40085784,-0.577217919,,-631.5705035
20.367,7.866,2,2,1,1.5,26.42167653,-12.40441425,-0.580675276,,-631.7516302
20.376,7.875,2,2,1,1.5,26.42074647,-12.4074388,-0.584067964,,-631.9056691
20.385,7.884,2,2,1,1.5,26.4204733,-12.41243952,-0.586383425,,-632.1603538
20.394,7.893,2,2,1,1.5,26.4201542,-12.41600736,-0.586486438,,-632.3420625
20.403,7.902,2,2,1,1.5,26.41949184,-12.41974733,-0.587772095,,-632.5325377
20.412,7.911,2,2,1,1.5,26.41899171,-12.42237025,-0.591191452,,-632.6661215
20.421,7.92,2,2,1,1.5,26.41879291,-12.42446936,-0.594589535,,-632.7730286
20.43,7.929,2,2,1,1.5,26.41806422,-12.42761859,-0.598225678,,-632.9334172
20.439,7.938,2,2,1,1.5,26.41761464,-12.43013514,-0.601466421,,-633.0615842
20.448,7.947,2,2,1,1.5,26.41718488,-12.43406144,-0.604195138,,-633.2615489
20.457,7.956,2,2,1,1.5,26.41702862,-12.4371242,-0.60519447,,-633.4175339
20.466,7.965,2,2,1,1.5,26.4167042,-12.43864303,-0.605605,,-633.4948878
20.475,7.974,2,2,1,1.5,26.41659922,-12.44242612,-0.607886979,,-633.6875589
20.484,7.983,2,2,1,1.5,26.41649693,-12.44504559,-0.610930826,,-633.8209675
20.493,7.992,2,2,1,1.5,26.41594392,-12.44626142,-0.61471809,,-633.8828888
20.502,8.001,2,2,1,1.5,26.41504055,-12.44761447,-0.618064644,,-633.9517993
20.511,8.01,2,2,1,1.5,26.41539263,-12.45038434,-0.620790518,,-634.0928677
20.52,8.019,2,2,1,1.5,26.41471753,-12.45403084,-0.622269135,,-634.2785823
20.529,8.028,2,2,1,1.5,26.41431174,-12.45439164,-0.623058613,,-634.2969578
20.538,8.037,2,2,1,1.5,26.41379326,-12.45941996,-0.624081362,,-634.5530477
20.547,8.046,2,2,1,1.5,26.41336233,-12.46269921,-0.626995741,,-634.7200588
20.556,8.055,2,2,1,1.5,26.4131307,-12.4647049,-0.630691641,,-634.8222075
20.565,8.064,2,2,1,1.5,26.41272091,-12.46696944,-0.633353595,,-634.9375397
20.574,8.073,2,2,1,1.5,26.41244708,-12.46922347,-0.636300942,,-635.0523366
20.583,8.082,2,2,1,1.5,26.41180831,-12.47310275,-0.639307975,,-635.2499068
20.592,8.091,2,2,1,1.5,26.41127987,-12.47464455,-0.640107676,,-635.32843
20.601,8.1,2,2,1,1.5,26.41070923,-12.47810478,-0.640679928,,-635.5046578
20.61,8.109,2,2,1,1.5,26.41079319,-12.48098433,-0.642180215,,-635.6513121
20.619,8.118,2,2,1,1.5,26.41078122,-12.48360642,-0.645383321,,-635.7848544
20.628,8.127,2,2,1,1.5,26.40973969,-12.48434933,-0.648720613,,-635.8226901
20.637,8.136,2,2,1,1.5,26.41020862,-12.48538775,-0.652218973,,-635.8755764
20.646,8.145,2,2,1,1.5,26.40939549,-12.48774204,-0.654658924,,-635.9954795
20.655,8.154,2,2,1,1.5,26.40933793,-12.49003628,-0.656710556,,-636.1123244
20.664,8.163,2,2,1,1.5,26.40855913,-12.49390963,-0.65700843,,-636.3095922
20.673,8.172,2,2,1,1.5,26.40921237,-12.49676815,-0.657655583,,-636.4551754
20.682,8.181,2,2,1,1.5,26.40794183,-12.49512985,-0.659984079,,-636.3717379
